preprocessed,label
call like ltgt time oh give u hypertension oh,0
updatenow xmas offer latest motorola sonyericsson nokia free bluetooth double min txt orange call mobileupd calloptoutfq,1
booked ticket pongal,0
day class class,0
horrible bf v hungry,0
drop tank,0
oh icic k lor den meet day,0
hey check da listed da,0
dont pick call something important tell hrishi,0
account xxxxxxxxx show unredeemed point claim call identifier code xxxxx expires,1
valued customer pleased advise following recent review mob awarded bonus prize call,1
im going bath msg next ltgt min,0
mmm thats better got roast id b better drink good indian,0
use soc use home dunno type word ar,0
pls send company name saibaba colany,0
thanks ill keep mind,0
rct thnq adrian u text rgds vatian,1
carlos took leave minute,0
today voda number ending selected receive award hava match please call quoting claim code standard rate app,1
bank say money,0
datingi two started sent text talk sport radio last week connection think coincidence,1
kkim also finewhen complete course,0
tfp,1
anything lor coming,0
happen,0
langport sorry ill probably bed pm suck ill xmas gosri lanka,0
im gonna rip uterus,0
ok much though hm friday cant wait dunno wot hell im gonna another week become slob oh wait already done,0
dont flatter tell man mine two pint carlin ten minute please,0
doesnt need test,0
im wait till bus pick,0
he lag thats sad part keep touch thanks skype,0
mum ive sent many many message since got want know actually getting enjoy rest day,0
networking technical support associate,0
lol would despite cramp like girl,0
im see cant see maybe reboot ym seen buzz,0
today voda number ending selected receive award match please call quoting claim code standard rate app,1
prof passed paper sem congrats student enna kalaachutaarama prof gud mrng,0
make happy,0
thanks continued support question week enter u draw cash name new u president txt an,1
shuhui bought ron present swatch watch,0
gr handle victoria island traffic plus whens album due,0
okay name ur price long legal wen pick u ave x am xx,0
im good thinking,0
im home please call,0
skallis wont play first two odi,0
oh way food fridge want go meal tonight,0
per request maangalyam alaipayuthe set callertune caller press copy friend callertune,0
p alfie moon child need song ur mob tell ur m txt tone charity nokias poly charity polys zed profit charity,1
yeah wouldnt leave hour least hows sound,0
sorry ill call later meeting,0
k im ready ltgt,0
g want know fuck,0
yup wun believe wat u really neva c e msg sent shuhui,0
chile please ltdecimalgt hour drive come time subletting febapril audition season,0
yar tot u knew dis would happen long ago already,0
yeah gang ready,0
jason say cool pick place like hour,0
pls stop bootydelious f inviting friend reply yes see wwwsmsacubootydelious stop send stop frnd,1
mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update orstoptxt tc,1
kkwhy cant come search job,0
well done costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,1
ive reached home finally,0
left dessert u wan go suntec look u,0
entered cabin pa said happy bday bos felt special askd lunch lunch invited apartment went,0
completed degree use joining finance,0
urgent nd attempt contact u prize yesterday still awaiting collection claim call,1
started dont stop pray good idea anything see help guy ill forward link,0
gone get info bt dont know,0
know complain num onlybettr directly go bsnl offc nd apply,0
nope wif si lor aft bathing dog bathe look like going rain soon,0
getting ticket walsall tue th march mate getting sat ill pay treat want go txt bak terry,0
de looking good,0
im class get text,0
say happen,0
free st week entry textpod chance win gb ipod cash every wk txt vpod tscs wwwtextpodnet custcare,1
big chic common declare,0
reminder downloaded content already paid goto httpdoit mymoby tv collect content,1
nah straight bring bud drink something thats actually little useful straight cash,0
mm kanji dont eat anything heavy ok,0
ryder unsoldnow gibbs,0
hair cream shipped,0
supposed wake gt,0
good friend care close friend understand true friend stay forever beyond word beyond time gud ni,0
oh ok,0
wishing wonderful week,0
congratulation ur awarded either cd gift voucher free entry weekly draw txt music tncs wwwldewcom winppmxage,1
worry im sure youll get,0
sweet heart,0
sure dont mean get made hold weed,0
keep payasam rinu brings,0
welp apparently retired,0
tee hee lecture cheery bye bye,0
ill talk others probably come early tomorrow,0
glad see reply,0
get cash together ill text jason,0
gonna death im gonna leave note say robs fault avenge,0
made eta taunton planned hope thats still okday good see xx,0
hope enjoyed new content text stop unsubscribe helpp provided tonesyoucouk,1
sac score big hundredhe set batsman,0
shop till u drop either k k cash travel voucher call ntt po box crbt fixedline cost ppm mobile vary,1
hello hun ru way im good date guy met walkabout far meet soon hows everyone else,0
flirting txt girl bloke ur name age eg girl zoe join get chatting,1
good weekend,0
ill call evening ill idea,0
go chase run shes crossing street,0
im fine babe aint much tho saw scary movie yest quite funny want mrw afternoon town mall sumthinxx,0
sorry hurt,0
good night dear sleepwellamptake care,0
many company tell language,0
boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily gthr drinking boost evrydy moral story hv free msgsd gud ni,0
strange watching nd one im bed sweet dream miss u,0
good thing im getting connection bw,0
hi im sorry missed call pls call back,0
want send something sell fast ltgt k easy money,0
nah im perpetual dd,0
huh slow tot u reach long ago liao u day leh,0
tot u reach liao said tshirt,0
ur balance ur next question sang uptown girl answer txt ur answer good luck,1
u ask darren go n pick u lor oso sian tmr haf meet lect,0
well medical mission nigeria,0
important customer service announcement premier call freephone,1
next amazing xxx picsfree video sent enjoy one vid enough day text back keyword picsfree get next video,1
wat time u finish ur lect today,0
shall come get pickle,0
hows queen going royal wedding,0
tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas,0
see knew giving break time woul lead always wanting miss curfew gonna gibe til one midnight movie gonna get til need come home need getsleep anything need b studdying ear training,0
fineabsolutly fine,0
thats going ruin thesis,0
oh ya got hip hop open haha thinking go jazz zoom cine actually tonight im free leh there kb lesson tonight,0
ok happen behave like,0
shall come get pickle,0
guy get used dumb realize,0
thanks honey still havent heard anything leave bit longer crowd try later great advice thanks hope cardiff still,0
im ok wif co like try new thing scared u dun like mah co u said loud,0
tmr brin lar aiya later come n c lar mayb neva set properly got da help sheet wif,0
haha dont angry take practice real thing,0
package program well,0
dont forget though love walk beside watching keeping heart warm,0
dont want hear anything,0
yeah dont stand close tho youll catch something,0
u meet fren dun wan meet ah muz b guy rite,0
polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friend ptone reply hl info,1
pure hearted person wonderful smile make even hisher enemy feel guilty enemy catch world smile goodmorning amp smiley sunday,0
awesome plan get time like ltgt ill text detail wee bit,0
haha get used driving usf man know lot stoner,0
noooooooo please last thing need stress life fair,0
staff placement training amrita college,0
hungry,0
oops ill let know roommate done,0
please sen kind advice please come try,0
hi spoke maneesha v wed like know satisfied experience reply toll free yes,0
chosen receive award pls call claim number collect award selected receive valued mobile customer,1
hey pple nightsexcellent location wif breakfast hamper,0
lov line hurt truth dont mindi wil toleratbcs ur someone never comfort lie gud ni sweet dream,0
pls send address sir,0
hi happy birthday hi hi hi hi hi hi hi,0
happy new year hope good semester,0
ltgt k oh send home sale,0
tadaaaaa home babe still,0
hanging brother family,0
cool last little getting time soon,0
tunde wishing great day abiola,0
gud mrng dear hav nice day,0
eat jap done oso aft ur lect wat got lect rite,0
sian aft meeting supervisor got work liao u working,0
gud mrng dear hav nice day,0
sir thats hr trip bus last week another audition next wednesday think might drive time,0
free msg single find partner area real people waiting chat nowsend chat cncl send stopcs per msg,1
