preprocessed,label
sir late paying rent past month pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead month end please help thanks,0
gud mrng dear nice day,0
yup song bro creative neva test quality said check review online,0
well thats nice bad cant eat,0
cool time think get,0
shall come get pickle,0
huh slow tot u reach long ago liao u day leh,0
da vijay going talk jaya tv,0
hows thing quick question,0
winner u specially selected receive holiday flight inc speak live operator claim pmin,1
nah straight bring bud drink something thats actually little useful straight cash,0
angry happen dear,0
dont make life stressfull always find time laugh may add year life surely add life ur year gud niswt dream,0
sun anti sleep medicine,0
better made friday stuffed like pig yesterday feel bleh least writhing pain kind bleh,0
free camera phone linerental month cross ntwk min price txt bundle deal also avble call calloptoutj mf,1
hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx,0
price claim call,1
ok tell half hr b u come need prepare,0
dont plan staying night prolly wont back til late,0
u calling right call hand phone,0
oh well c u later,0
appt lttimegt fault u dont listen told u twice,0
come room cannot come house co house still messy haha,0
hey late im amk need drink tea coffee,0
hi good mornin thanku wish u,0
tell friend come round til like ltgt ish,0
gud gudk chikku tke care sleep well gud nyt,0
mean february april ill getting place stay dont hustle back forth audition season since sister moved away harlem,0
getting anywhere damn job hunting,0
esplanade mind giving lift co got car today,0
one doesnt stalk profile,0
predict wat time finish buying,0
good morning princess great day,0
sell well ton coin sell coin someone thru paypal voila money back life pocket,0
hmv bonus special pound genuine hmv voucher answer easy question play send hmv infowwwpercentrealcom,1
awww dat sweet think something nice time tonight ill probably txt u later co im lonely xxx,0
let ur heart ur compass ur mind ur map ur soul ur guide u never loose worldgnun sent via waysmscom,0
purity friendship two smiling reading forwarded messageits smiling seeing name gud evng,0
thursday night yeah sure thing well work,0
dunno co v late n reach inside already ate spageddies lor e gal r laughing lor,0
get gift year didnt get anything bad,0
nicenicehow working,0
wow v v impressed fun shopping,0
u dun wan u dun like already ah wat u still eating,0
try making another butt,0
sorry lot friendofafriend stuff im talk actual guy want buy,0
okmail dear dave final notice collect tenerife holiday cash award call landline tc sae box cwwx ppm,1
im great aunt anniversary party tarpon spring,0
specially selected receive pound award call line close cost ppm tc apply ag promo,1
loan purpose homeowner tenant welcome previously refused still help call free text back help,1
oh howda gud gud mathe en samachara chikku,0
ok thk got u wan come wat,0
today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
sfine anytime best,0
izzit still raining,0
tell dear happen talking like alian,0
would really appreciate call need someone talk,0
printed oh ltgt come upstairs,0
shower baby,0
latest nokia mobile ipod mp player proze guaranteed reply win norcorp ltdmtmsgrcvd,1
whats room number wanna make sure im knocking right door,0
thats cool liked photo sexy,0
u secret admirer looking make contact ufind rreveal think ur specialcall,1
thats ebay might le elsewhere,0
stalking u,0
know girl always safe selfish know got pa thank good night,0
waited yesterday,0
ya im referin mei ex wat ah waitin u treat somebody shld b rich liaoso gd den u dun work frm tmr onwards,0
got divorce lol shes,0
babe fucking love know fuck good hear voice need crave cant get enough adore ahmad kiss,0
boy best get yo as quick,0
captain vijaykanth comedy captain tvhe drunken,0
cant keep talking people sure pay agree price pls tell want really buy much willing pay,0
uncle atlanta wish guy great semester,0
call ltgt min thats ok,0
urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap,1
good morning dear great amp successful day,0
think sent text home phone cant display text still want send number,0
asked call ok,0
yes dont care cause know,0
sorry cant help,0
promotion number ur awarded city break could win summer shopping spree every wk txt store skilgme tscswinawkage perwksub,1
hoping get away langport still town tonight,0
true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing,0
chikku nt yet ya im free,0
well slightly disastrous class pm fav darling hope day ok coffee wld good cant stay late tomorrow time place always,0
today voda number ending selected receive award hava match please call quoting claim code standard rate app,1
call da waiting call,0
oops thk dun haf enuff go check tell,0
u nokia plus free digital camera u get u win free auction take part send nokia poboxtcrw,1
luton ring ur around h,0
news hassling get weed week andres money haughaighgtujhyguj,0
dad say hurry hell,0
oh unintentionally bad timing great finger train play along give fifteen min warning,0
want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call,1
ohi asked fun hahatake care,0
see christmassy,0
boy sweet word left morning sigh go day love start studying,0
good afternon love today hope good maybe interview wake miss babe passionate kiss across sea,0
need coz never go,0
sound great im going sleep good night,0
dont give flying monkey wot think certainly dont mind friend mine,0
trying weekend v,0
met stranger choose friend long world stand friendship never end let friend forever gud nitz,0
got take take part wrc rally oz u lucozade energy text rally le p see pack lucozadecoukwrc itcould u,1
dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr,1
chill another hr could sleep pain surgical emergency see unfolds okay,0
im home please call,0
ic lol play door sometime yo,0
b going esplanade fr home,0
dint tell anything angry told abi,0
want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call,1
call make sure dat ive woken,0
hey boy want hot xxx pic sent direct ur phone txt porn hr free p per day stop text stopbcm sf wcnxx,1
ok ive sent u da latest version da project,0
aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ahgee,0
u know watchin lido,0
dint slept afternoon,0
get chicken broth want ramen unless there dont know,0
problem walk around julianaland oblivious going around say thing constantly go one ear go whatever want dont know im upsetits dont listen tell going upset want surprised im mad,0
checking really miss seeing jeremiah great month,0
okie thanx,0
happy saying,0
work ah den plus lor u workin oso rite den go orchard lor place go liao,0
yay finally lol missed cinema trip last week,0
wat u,0
dizzamn aight ill ask suitemates get back,0
lover need,0
honestly ive made lovely cup tea promptly dropped key burnt finger getting,0
right brah see later,0
ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot,0
one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting,0
k might come tonight class let early,0
yes dont care need bad princess,0
kkwhere youhow performed,0
got shitload diamond though,0
daddy bb,0
beauty life next second hide thousand secret wish every second wonderful ur life gud n,0
ur luck love someone ur fortune love one love u miracle love person cant love anyone except u gud nyt,0
yo around friend mine lookin pick later tonight,0
lol knew saw dollar store,0
know hows anthony bringing money ive school fee pay rent stuff like thats need help friend need,0
sort code acc bank natwest reply confirm ive sent right person,0
anything lor coming,0
hey going lo lesson gym,0
great princess love giving receiving oral doggy style fave position enjoy making love ltgt time per night,0
oh yes ive little weather ive kind coccooning home,0
yes completely formclark also utter waste,0
ok im gonna head usf like fifteen minute,0
great send account number,0
lifted hope offer money need especially end month approach hurt studying anyways gr weekend,0
tyler getting th leave long get like hour,0
way send shade stuff wonderful,0
love aathilove u lot,0
haha first person gonna ask,0
wrong phone phone answer one assume people dont well,0
height confidence aeronautics professor wer calld amp wer askd sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt didnt move saidif made studentsthis wont even start datz confidence,0
msg mobile content order resent previous attempt failed due network error query customersqueriesnetvisionukcom,1
ree entry weekly comp chance win ipod txt pod get entry std txt rate tc apply detail,1
thats fine got enough bud last night least,0
ok found dis pierre cardin one look normal cost sale,0
say happen,0
dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl,0
